Company_id;Reference_date_month;Product;Sub_product;TYPE_ID_Coverage_GSM;TYPE_ID_Coverage_UMTS;TYPE_ID_Coverage_LTE;CNT_EMPLOYEE;Sector;Sub_sector;Turnover;Revenue_Scale;ZIP;Data_usage;Voice_usage;Monthly_expense;N_lines
13457;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;399;47;567;65000000;50.000.001 - 500.000.000;20459;12.779522895813;847.049998;1719.418818;57
13457;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;399;47;567;65000000;50.000.001 - 500.000.000;20459;14.5980653762817;925.266665;1787.019394;59
13457;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;399;47;567;65000000;50.000.001 - 500.000.000;20459;19.8600988388062;1543.466666;1779.785515;59
13545;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;no_coverage;8;24;256;569000;500.001 - 2.500.000;15913;0.535484313964844;340.35;36.885889;2
13545;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;no_coverage;8;24;256;569000;500.001 - 2.500.000;15913;0.539506912231445;291.7;36.780607;2
13545;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;no_coverage;8;24;256;569000;500.001 - 2.500.000;15913;2.97695922851563;404.333333;42.01919;2
13589;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;20;43;510;7120000;5.000.001 - 25.000.000;85716;0.817434310913086;81.9;54.261508;2
13589;2019-09-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;20;43;510;7120000;5.000.001 - 25.000.000;85716;15.3560028076172;2189.066667;438.400618;19
13589;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;20;43;510;7120000;5.000.001 - 25.000.000;85716;18.1233339309692;680.566667;56.125157;2
13589;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;20;43;510;7120000;5.000.001 - 25.000.000;85716;13.5365285873413;2529.866666;501.427606;19
13589;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;20;43;510;7120000;5.000.001 - 25.000.000;85716;17.0876331329346;719.8;56.683007;2
13589;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;20;43;510;7120000;5.000.001 - 25.000.000;85716;19.7721891403198;1847.616666;440.369308;19
13659;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;18;24;269;2250000;500.001 - 2.500.000;97421;46.5503606796265;2953.033334;327.604004;10
13659;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;18;24;269;2250000;500.001 - 2.500.000;97421;0.341653823852539;170.55;25.619303;1
13659;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;18;24;269;2250000;500.001 - 2.500.000;97421;32.822808265686;3995.9;331.537841;10
13659;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;18;24;269;2250000;500.001 - 2.500.000;97421;0.217144966125488;114.7;25.2203;1
13659;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;18;24;269;2250000;500.001 - 2.500.000;97421;35.4702367782593;3127.583333;354.126212;10
13659;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;18;24;269;2250000;500.001 - 2.500.000;97421;0.152874946594238;73.716667;25.162352;1
13762;2019-09-01 00:00:00;FB;FB L;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;0.0;0.0;55.9976;1
13762;2019-09-01 00:00:00;FB;FB M;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;0.768094062805176;53.366667;35.332208;1
13762;2019-09-01 00:00:00;FB;FB M 2.0;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;3.88857460021973;673.983333;111.561882;5
13762;2019-09-01 00:00:00;FB;FB S 2.0;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;0.677746772766113;346.100001;101.824953;4
13762;2019-10-01 00:00:00;FB;FB L;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;0.0;0.0;55.9976;1
13762;2019-10-01 00:00:00;FB;FB M;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;0.0593585968017578;0.0;34.998;1
13762;2019-10-01 00:00:00;FB;FB M 2.0;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;6.6379222869873;1521.983333;136.617841;5
13762;2019-10-01 00:00:00;FB;FB S 2.0;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;0.667301177978516;425.650001;101.492509;4
13762;2019-11-01 00:00:00;FB;FB L;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;0.0;0.0;55.9976;1
13762;2019-11-01 00:00:00;FB;FB M;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;1.19442939758301;0.0;34.998;1
13762;2019-11-01 00:00:00;FB;FB M 2.0;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;2.1891975402832;1207.65;193.185956;10
13762;2019-11-01 00:00:00;FB;FB S 2.0;outdoor;no_coverage;outdoor;899;55;611;246440827;50.000.001 - 500.000.000;82229;0.713436126708984;347.9;103.821888;4
13893;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;316;17;164;493426192;50.000.001 - 500.000.000;81677;0.113808631896973;2.766667;85.076217;1
13893;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;316;17;164;493426192;50.000.001 - 500.000.000;81677;0.141359329223633;32.766667;85.034992;1
13893;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;316;17;164;493426192;50.000.001 - 500.000.000;81677;0.0814695358276367;4.283333;41.875737;1
14382;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;72;39;408;8000000;5.000.001 - 25.000.000;84072;0.0;0.0;450.0022;30
14382;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;72;39;408;8000000;5.000.001 - 25.000.000;84072;0.0;0.0;450.0022;30
14382;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;72;39;408;8000000;5.000.001 - 25.000.000;84072;0.0;0.0;450.0022;30
14416;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;no_coverage;8;33;377;;;82380;0.0;0.0;0.0;5
14416;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;no_coverage;8;33;377;;;82380;3.07261657714844;664.5;3.639268;5
14548;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;186;33;380;113949088;50.000.001 - 500.000.000;26382;0.0116405487060547;0.266667;0.002533;1
14551;2019-09-01 00:00:00;FB;FB S;indoor;indoor;indoor;504;33;385;251610881;50.000.001 - 500.000.000;14480;9.53431224822998;944.033334;424.049215;21
14551;2019-09-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;504;33;385;251610881;50.000.001 - 500.000.000;14480;0.869515419006348;789.2;56.89196;2
14551;2019-10-01 00:00:00;FB;FB S;indoor;indoor;indoor;504;33;385;251610881;50.000.001 - 500.000.000;14480;6.16654682159424;741.833333;424.969036;21
14551;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;504;33;385;251610881;50.000.001 - 500.000.000;14480;1.67282581329346;692.3;57.634854;2
14551;2019-11-01 00:00:00;FB;FB S;indoor;indoor;indoor;504;33;385;251610881;50.000.001 - 500.000.000;14480;6.75223350524902;809.683334;445.082746;22
14551;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;504;33;385;251610881;50.000.001 - 500.000.000;14480;0.918938636779785;1040.583333;59.657607;2
14566;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;90;33;385;83649199;50.000.001 - 500.000.000;24149;4.72382736206055;403.166667;47.366283;2
14566;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;90;33;385;83649199;50.000.001 - 500.000.000;24149;3.96262454986572;363.716666;33.463231;2
14566;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;90;33;385;83649199;50.000.001 - 500.000.000;24149;3.71876907348633;518.25;48.210134;2
14593;2019-09-01 00:00:00;FB;FB M;indoor;outdoor;indoor;39;33;375;24080410;5.000.001 - 25.000.000;99510;1.3351440429687E-4;0.0;29.9487;1
14593;2019-10-01 00:00:00;FB;FB M;indoor;outdoor;indoor;39;33;375;24080410;5.000.001 - 25.000.000;99510;9.632110595703E-5;0.0;29.9487;1
14593;2019-11-01 00:00:00;FB;FB M;indoor;outdoor;indoor;39;33;375;24080410;5.000.001 - 25.000.000;99510;1.52587890625E-4;0.0;29.9487;1
14705;2019-09-01 00:00:00;FB;FB S;indoor;indoor;indoor;1528;55;614;1101581938;über 500.000.000;30169;0.410679817199707;1224.066667;104.817389;5
14705;2019-10-01 00:00:00;FB;FB S;indoor;indoor;indoor;1528;55;614;1101581938;über 500.000.000;30169;0.268733024597168;907.816667;102.624188;5
14705;2019-11-01 00:00:00;FB;FB S;indoor;indoor;indoor;1528;55;614;1101581938;über 500.000.000;30169;0.293871879577637;1319.416667;106.006511;5
14903;2019-09-01 00:00:00;FB;FB L;indoor;outdoor;indoor;160;49;575;11200000;5.000.001 - 25.000.000;50858;0.0;0.0;59.0;1
14903;2019-10-01 00:00:00;FB;FB L;indoor;outdoor;indoor;160;49;575;11200000;5.000.001 - 25.000.000;50858;0.0;0.0;57.5484;1
14903;2019-11-01 00:00:00;FB;FB L;indoor;outdoor;indoor;160;49;575;11200000;5.000.001 - 25.000.000;50858;0.0;0.0;44.0;1
14955;2019-09-01 00:00:00;FB;FB L 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;18.7690353393555;562.833333;80.470064;3
14955;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;55.2988815307617;22465.683337;2997.01198;144
14955;2019-09-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;5.67217350006104;1243.566667;235.208067;9
14955;2019-10-01 00:00:00;FB;FB L 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;7.92208576202393;652.566667;80.490307;3
14955;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;75.3999528884888;22816.249994;2956.635314;146
14955;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;5.96914100646973;1286.433334;210.477292;8
14955;2019-11-01 00:00:00;FB;FB L 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;17.4701232910156;884.800001;80.13209;3
14955;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;75.6138925552368;23440.133339;3053.789394;146
14955;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;outdoor;526;23;244;156928345;50.000.001 - 500.000.000;21683;6.71795654296875;1575.55;209.893205;8
15008;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;93;40;420;10823870;5.000.001 - 25.000.000;44653;1.69982242584229;374.316667;122.808856;6
15008;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;93;40;420;10823870;5.000.001 - 25.000.000;44653;3.53409290313721;2023.233333;212.44044;7
15008;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;indoor;93;40;420;10823870;5.000.001 - 25.000.000;44653;1.76687526702881;587.733333;123.104501;6
15008;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;93;40;420;10823870;5.000.001 - 25.000.000;44653;1.9591588973999;1932.733334;194.488487;7
15008;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;93;40;420;10823870;5.000.001 - 25.000.000;44653;0.410816192626953;516.85;122.20352;6
15008;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;93;40;420;10823870;5.000.001 - 25.000.000;44653;1.15740013122559;2506.066667;146.629828;7
15114;2019-09-01 00:00:00;FB;FB L 2.0;indoor;outdoor;indoor;27;85;818;7500000;5.000.001 - 25.000.000;73037;1.18887996673584;0.0;27.7;1
15114;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;27;85;818;7500000;5.000.001 - 25.000.000;73037;23.702436447143597;2062.983332;296.337266;6
15114;2019-10-01 00:00:00;FB;FB L 2.0;indoor;outdoor;indoor;27;85;818;7500000;5.000.001 - 25.000.000;73037;0.0;0.0;27.7;1
15114;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;27;85;818;7500000;5.000.001 - 25.000.000;73037;16.24041652679443;2044.5333340000002;276.07869;6
15114;2019-11-01 00:00:00;FB;FB L 2.0;indoor;outdoor;indoor;27;85;818;7500000;5.000.001 - 25.000.000;73037;0.0;0.0;27.7;1
15114;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;27;85;818;7500000;5.000.001 - 25.000.000;73037;20.38479709625249;2517.1666670000004;272.103704;6
15264;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;6922;55;611;977960743;über 500.000.000;90429;8.55642318725586;473.083333;30.839342;1
15264;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;6922;55;611;977960743;über 500.000.000;90429;9.15243625640869;152.016667;30.0001;1
15264;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;6922;55;611;977960743;über 500.000.000;90429;7.42050552368164;373.666667;30.103808;1
15704;2019-09-01 00:00:00;FB;FB S;indoor;indoor;no_coverage;22;43;510;2462264;500.001 - 2.500.000;61250;0.00360107421875;8.2;20.007151;1
15704;2019-10-01 00:00:00;FB;FB S;indoor;indoor;no_coverage;22;43;510;2462264;500.001 - 2.500.000;61250;0.0104389190673828;17.7;21.252458;1
15704;2019-11-01 00:00:00;FB;FB S;indoor;indoor;no_coverage;22;43;510;2462264;500.001 - 2.500.000;61250;0.0189886093139648;28.066667;42.133627;0
15798;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;25;74;731;;;90613;0.292068481445313;1.25;30.0001;2
15798;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;indoor;25;74;731;;;90613;0.261096954345703;11.65;30.076258;2
15798;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;25;74;731;;;90613;0.229488372802734;2.333334;30.009917;2
15828;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;no_coverage;1;74;731;;;97618;0.606853485107422;224.066667;41.812648;1
15828;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;no_coverage;1;74;731;;;97618;0.34239673614502;352.183333;42.24557;1
15828;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;no_coverage;1;74;731;;;97618;0.41099739074707;273.483333;41.02058;1
16054;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;50;74;731;;;93128;2.36632251739502;474.96666799999997;169.408294;12
16054;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;indoor;50;74;731;;;93128;3.4409942626953134;520.0;168.64215000000002;12
16054;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;50;74;731;;;93128;2.5604324340820304;731.1666660000001;169.864494;12
16188;2019-09-01 00:00:00;FB;FB S;;;;;74;731;;;96193;0.848476409912109;604.266667;43.036283;2
16188;2019-10-01 00:00:00;FB;FB S;;;;;74;731;;;96193;1.50893688201904;545.233333;43.043913;2
16188;2019-11-01 00:00:00;FB;FB S;;;;;74;731;;;96193;0.704651832580566;420.45;42.680478;2
16282;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;outdoor;30;74;731;;;89275;2.74064540863037;1079.9;54.609824;2
16282;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;outdoor;30;74;731;;;89275;1.96591854095459;1045.6;54.553321;2
16282;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;outdoor;30;74;731;;;89275;1.70416259765625;1358.6;55.250092;2
16385;2019-09-01 00:00:00;FB;FB L 2.0;outdoor;indoor;outdoor;50;74;731;;;82216;4.66558933258057;1070.4;85.724402;2
16385;2019-10-01 00:00:00;FB;FB L 2.0;outdoor;indoor;outdoor;50;74;731;;;82216;2.63197612762451;1046.516667;85.544541;2
16385;2019-11-01 00:00:00;FB;FB L 2.0;outdoor;indoor;outdoor;50;74;731;;;82216;2.40505123138428;1031.633334;84.150242;2
16515;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;5;74;731;;;87538;1.99518203735352;159.366667;43.696852;2
16515;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;5;74;731;;;87538;1.11637020111084;160.716667;44.129891;2
16515;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;5;74;731;;;87538;1.69318389892578;255.5;44.999724;2
16657;2019-09-01 00:00:00;FB;FB S 2.0;;;;;74;731;;;86473;1.28597545623779;97.566667;25.405431;1
16657;2019-10-01 00:00:00;FB;FB S 2.0;;;;;74;731;;;86473;2.60019874572754;144.633333;25.805169;1
16657;2019-11-01 00:00:00;FB;FB S 2.0;;;;;74;731;;;86473;1.113450050354;105.883333;25.633456;1
16744;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;150;74;731;;;85375;0.0716772079467773;0.0;35.0001;1
16744;2019-09-01 00:00:00;FB;FB S;indoor;indoor;indoor;150;74;731;;;85375;0.114728927612305;43.95;20.076751;1
16744;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;150;74;731;;;85375;0.608338356018066;0.0;35.0001;1
16744;2019-10-01 00:00:00;FB;FB S;indoor;indoor;indoor;150;74;731;;;85375;0.242977142333984;44.733333;20.024157;1
16744;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;150;74;731;;;85375;0.57654857635498;0.0;35.0001;1
16744;2019-11-01 00:00:00;FB;FB S;indoor;indoor;indoor;150;74;731;;;85375;0.187163352966309;45.116667;20.064692;1
16772;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;300;74;731;;;83301;1.12818717956543;244.733333;0.994729;2
16772;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;300;74;731;;;83301;34.3598127365112;4819.35;494.550919;39
16772;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;300;74;731;;;83301;1.89056491851807;237.083333;37.82045;2
16772;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;300;74;731;;;83301;27.6093492507935;4364.183334;456.831678;39
16772;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;300;74;731;;;83301;1.04129600524902;194.683333;42.432953;2
16772;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;300;74;731;;;83301;21.7582330703735;4798.450001;454.199969;39
16833;2019-09-01 00:00:00;FB;FB M;indoor;outdoor;indoor;75;74;731;;;83313;0.134883880615234;204.85;41.060849;1
16833;2019-10-01 00:00:00;FB;FB M;indoor;outdoor;indoor;75;74;731;;;83313;0.555994987487793;163.416667;40.603248;1
16833;2019-11-01 00:00:00;FB;FB M;indoor;outdoor;indoor;75;74;731;;;83313;0.791409492492676;166.75;40.681996;1
17085;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;11699;44;546;1192916000;über 500.000.000;10179;4651.69556617737;0.0;600.002999999999;50
17085;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;11699;44;546;1192916000;über 500.000.000;10179;2568.29278278351;0.0;600.003;50
17085;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;11699;44;546;1192916000;über 500.000.000;10179;485.161851882935;0.0;600.003;50
17484;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;indoor;183;47;568;10400000;5.000.001 - 25.000.000;99092;0.0492382049560547;64.483333;25.1409;1
17484;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;indoor;183;47;568;10400000;5.000.001 - 25.000.000;99092;0.0500202178955078;5.7;24.955533;1
17484;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;indoor;183;47;568;10400000;5.000.001 - 25.000.000;99092;0.892770767211914;11.366667;24.9801;1
17666;2019-09-01 00:00:00;FB;FB M;indoor;outdoor;indoor;26;62;658;808740000;über 500.000.000;23552;0.0142574310302734;724.983333;32.998098;1
17666;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;26;62;658;808740000;über 500.000.000;23552;1.18529510498047;21.516667;45.022108;1
17666;2019-10-01 00:00:00;FB;FB M;indoor;outdoor;indoor;26;62;658;808740000;über 500.000.000;23552;0.036163330078125;609.466667;33.087093;1
17666;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;26;62;658;808740000;über 500.000.000;23552;2.31954956054688;7.8;45.074298;1
17666;2019-11-01 00:00:00;FB;FB M;indoor;outdoor;indoor;26;62;658;808740000;über 500.000.000;23552;0.0182161331176758;583.116667;32.83946;1
17666;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;26;62;658;808740000;über 500.000.000;23552;1.1110315322876;11.083333;45.065492;1
17698;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;no_coverage;2000;28;335;183000000;50.000.001 - 500.000.000;96106;4.12640762329102;1982.476439;166.446787;23
17888;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;54;42;445;6184051;5.000.001 - 25.000.000;57234;45.1288805007934;8082.916666;162.50125500000001;34
17888;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;54;42;445;6184051;5.000.001 - 25.000.000;57234;48.665225982666;9708.25;268.15821800000003;34
17888;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;54;42;445;6184051;5.000.001 - 25.000.000;57234;43.0995941162109;8951.933332;305.97679400000004;34
17958;2019-09-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;64;47;570;5200000;5.000.001 - 25.000.000;78199;3.04127502441406;46.916667;50.4287;2
17958;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;64;47;570;5200000;5.000.001 - 25.000.000;78199;2.34706783294678;38.85;50.338526;2
17958;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;64;47;570;5200000;5.000.001 - 25.000.000;78199;1.18702507019043;27.566667;50.0814;2
17975;2019-09-01 00:00:00;FB;FB S;indoor;outdoor;no_coverage;5;47;570;;;56727;0.140454292297363;102.666667;20.248825;1
17975;2019-10-01 00:00:00;FB;FB S;indoor;outdoor;no_coverage;5;47;570;;;56727;4.3414306640625;85.216667;20.238634;1
17975;2019-11-01 00:00:00;FB;FB S;indoor;outdoor;no_coverage;5;47;570;;;56727;0.573851585388184;62.116667;15.672557;0
17977;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;65;47;570;5644410;5.000.001 - 25.000.000;64293;8.66011238098145;2179.833333;149.403735;3
17977;2019-10-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;65;47;570;5644410;5.000.001 - 25.000.000;64293;0.690848350524902;788.816667;50.076349;3
17977;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;65;47;570;5644410;5.000.001 - 25.000.000;64293;10.049391746521;1921.883334;99.383672;3
17977;2019-11-01 00:00:00;FB;FB S 2.0;indoor;outdoor;indoor;65;47;570;5644410;5.000.001 - 25.000.000;64293;2.18740367889404;688.166667;51.118927;3
17998;2019-09-01 00:00:00;FB;FB S;indoor;no_coverage;outdoor;2;44;550;;;71154;4.66851043701172;699.266666;129.582221;7
17998;2019-10-01 00:00:00;FB;FB S;indoor;no_coverage;outdoor;2;44;550;;;71154;4.06663513183594;568.066667;128.423776;7
17998;2019-11-01 00:00:00;FB;FB S;indoor;no_coverage;outdoor;2;44;550;;;71154;2.29311084747314;367.299999;126.393137;7
18085;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;12;44;550;400000;250.001 - 500.000;63165;9.54710006713867;1846.083334;108.52328;6
18085;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;12;44;550;400000;250.001 - 500.000;63165;2.93495082855224;1175.833333;104.86035799999999;6
18085;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;12;44;550;400000;250.001 - 500.000;63165;0.9328069686889651;856.016667;103.027544;6
18264;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;152;68;693;23498215;5.000.001 - 25.000.000;74321;349.8049221038815;31710.266664000002;1384.038072;282
18264;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;152;68;693;23498215;5.000.001 - 25.000.000;74321;405.6592912673954;36195.683336;1458.4056930000002;282
18264;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;152;68;693;23498215;5.000.001 - 25.000.000;74321;397.669869422913;34798.533331;1493.597724;282
18296;2019-09-01 00:00:00;FB;FB Unlimited International;indoor;outdoor;indoor;415;63;665;103664498;50.000.001 - 500.000.000;38446;537.323184967041;0.0;80.0;6
18296;2019-10-01 00:00:00;FB;FB Unlimited International;indoor;outdoor;indoor;415;63;665;103664498;50.000.001 - 500.000.000;38446;715.615005493164;0.1;90.32355;8
18296;2019-11-01 00:00:00;FB;FB Unlimited International;indoor;outdoor;indoor;415;63;665;103664498;50.000.001 - 500.000.000;38446;609.089353561401;0.416667;160.003958;8
18477;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;12500;42;463;3400000000;über 500.000.000;22297;1.22648334503174;334.3;23.719605;1
18477;2019-10-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;12500;42;463;3400000000;über 500.000.000;22297;1.32353973388672;148.55;22.882641;1
18477;2019-11-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;12500;42;463;3400000000;über 500.000.000;22297;1.1583080291748;381.883333;22.707792;1
18775;2019-09-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;115;60;650;34428850;25.000.001 - 50.000.000;71063;36.04346084594731;3776.85;664.631255;48
18775;2019-10-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;115;60;650;34428850;25.000.001 - 50.000.000;71063;35.09821605682373;5075.966667;117.606687;50
18775;2019-11-01 00:00:00;FB;FB M 2.0;indoor;outdoor;indoor;115;60;650;34428850;25.000.001 - 50.000.000;71063;30.29465770721436;6175.0833330000005;216.44227999999998;50
19090;2019-09-01 00:00:00;FB;FB S 2.0;indoor;indoor;no_coverage;765;27;316;164191193;50.000.001 - 500.000.000;95326;1.16188716888428;1144.566666;99.076571;2
19090;2019-10-01 00:00:00;FB;FB S 2.0;indoor;indoor;no_coverage;765;27;316;164191193;50.000.001 - 500.000.000;95326;0.652758598327637;1199.75;105.9702;2
19090;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;no_coverage;765;27;316;164191193;50.000.001 - 500.000.000;95326;0.633559226989746;286.983333;86.4459;2
19229;2019-11-01 00:00:00;FB;FB S 2.0;indoor;indoor;indoor;1070;35;387;255000999;50.000.001 - 500.000.000;45128;0.585911750793457;11.716667;0.044492;2
19492;2019-09-01 00:00:00;FB;FB M 2.0;indoor;indoor;indoor;2105;44;546;211987228;50.000.001 - 500.000.000;30159;0.0;0.0;60.0003;2
